3757; 78
3758; 78,5
3759; 79
3760; 79,5
3761; 80
3762; 80,5
3763; 81
3764; 81,5
3765; 82
3766; 82,5
3767; 83
3768; 83,5
3769; 84
3770; 84,5
3771; 85
3772; 85,5
3773; 86
3774; 86,5
3775; 87
3776; 87,5
3777; 88
3778; 88,5
3779; 89
3780; 89,5
3781; 90
3782; 90,5
3783; 91
3784; 91,5
3785; 92
3786; 92,5
3787; 93
3788; 93,5
3789; 94
3790; 94,5
3791; 95
3792; 95,5
3793; 96
3794; 96,5
3795; 97
3796; 97,5
3797; 98
3798; 98,5
3799; 99
3800; 99,5
3801; 100
3802; 100,5
3803; 101
3804; 101,5
3805; 102
3806; 102,5
3807; 103
3808; 103,5
3809; 104
3810; 104,5
3811; 105
3812; 105,5
3813; 106
3814; 106,5
3815; 107
3816; 107,5
3817; 108
3818; 108,5
3819; 109
3820; 109,5
3821; 110
3822; 110,5
3823; 111
3824; 111,5
3825; 112
3826; 112,5
3827; 113
3828; 113,5
3829; 114
3830; 114,5
3831; 115
3832; 115,5
3833; 116
3834; 116,5
3835; 117
3836; 117,5
3837; 118
3838; 118,5
3839; 119
3840; 119,5
3841; 120
3842; 120,5
3843; 121
3844; 121,5
3845; 122
3846; 122,5
3847; 123
3848; 123,5
3849; 124
3850; 124,5
3851; 125
3852; 125,5
3853; 126
3854; 126,5
3855; 127
3856; 127,5
3857; 128
3858; 128,5
3859; 129
3860; 129,5
3861; 130
3862; 130,5
3863; 131
3864; 131,5
3865; 132
3866; 132,5
3867; 133
3868; 133,5
3869; 134
3870; 134,5
3871; 135
3872; 135,5
3873; 136
3874; 136,5
3875; 137
3876; 137,5
3877; 138
3878; 138,5
3879; 139
3880; 139,5
3881; 140
3882; 140,5
3883; 141
3884; 141,5
3885; 142
3886; 142,5
3887; 143
3888; 143,5
3889; 144
3890; 144,5
3891; 145
3892; 145,5
3893; 146
3894; 146,5
3895; 147
3896; 147,5
3897; 148
3898; 148,5
3899; 149
3900; 149,5
3901; 150
3902; 150,5
3903; 151
3904; 151,5
3905; 152
3906; 152,5
3907; 153
3908; 153,5
3909; 154
3910; 154,5
3911; 155
3912; 155,5
3913; 156
3914; 156,5
3915; 157
3916; 157,5
3917; 158
3918; 158,5
3919; 159
3920; 159,5
3921; 160
3922; 160,5
3923; 161
3924; 161,5
3925; 162
3926; 162,5
3927; 163
3928; 163,5
3929; 164
3930; 164,5
3931; 165
3932; 165,5
3933; 166
3934; 166,5
3935; 167
3936; 167,5
3937; 168
3938; 168,5
3939; 169
3940; 169,5
3941; 170
3942; 170,5
3943; 171
3944; 171,5
3945; 172
3946; 172,5
3947; 173
3948; 173,5
3949; 174
3950; 174,5
3951; 175
3952; 175,5
3953; 176
3954; 176,5
3955; 177
3956; 177,5
3957; 178
3958; 178,5
3959; 179
3960; 179,5
3961; 180
3962; 180,5
3963; 181
3964; 181,5
3965; 182
3966; 182,5
3967; 183
3968; 183,5
3969; 184
3970; 184,5
3971; 185
3972; 185,5
3973; 186
3974; 186,5
3975; 187
3976; 187,5
3977; 188
3978; 188,5
3979; 189
3980; 189,5
3981; 190
3982; 190,5
3983; 191
3984; 191,5
3985; 192
3986; 192,5
3987; 193
3988; 193,5
3989; 194
3990; 194,5
3991; 195
3992; 195,5
3993; 196
3994; 196,5
3995; 197
3996; 197,5
3997; 198
3998; 198,5
3999; 199
4000; 199,5
4001; 200
4002; 200,5
4003; 201
4004; 201,5
4005; 202
4006; 202,5
4007; 203
4008; 203,5
4009; 204
4010; 204,5
4011; 205
4012; 205,5
4013; 206
4014; 206,5
4015; 207
4016; 207,5
4017; 208
4018; 208,5
4019; 209
4020; 209,5
4021; 210
4022; 210,5
4023; 211
4024; 211,5
4025; 212
4026; 212,5
4027; 213
4028; 213,5
4029; 214
4030; 214,5
4031; 215
4032; 215,5
4033; 216
4034; 216,5
4035; 217
4036; 217,5
4037; 218
4038; 218,5
4039; 219
4040; 219,5
4041; 220
4042; 220,5
4043; 221
4044; 221,5
4045; 222
4046; 222,5
4047; 223
4048; 223,5
4049; 224
4050; 224,5
4051; 225
4052; 225,5
4053; 226
4054; 226,5
4055; 227
4056; 227,5
4057; 228
4058; 228,5
4059; 229
4060; 229,5
4061; 230
4062; 230,5
4063; 231
4064; 231,5
4065; 232
4066; 232,5
4067; 233
4068; 233,5
4069; 234
4070; 234,5
4071; 235
4072; 235,5
4073; 236
4074; 236,5
4075; 237
4076; 237,5
4077; 238
4078; 238,5
4079; 239
4080; 239,5
4081; 240
4082; 240,5
4083; 241
4084; 241,5
4085; 242
4086; 242,5
4087; 243
4088; 243,5
4089; 244
4090; 244,5
4091; 245
4092; 245,5
4093; 246
4094; 246,5
4095; 247
4096; 247,5
4097; 248
4098; 248,5
4099; 249
4100; 249,5
4101; 250
4102; 250,5
4103; 251
4104; 251,5
4105; 252
4106; 252,5
4107; 253
4108; 253,5
4109; 254
4110; 254,5
4111; 255
4112; 255,5
4113; 256
4114; 256,5
4115; 257
4116; 257,5
4117; 258
4118; 258,5
4119; 259
4120; 259,5
4121; 260
4122; 260,5
4123; 261
4124; 261,5
4125; 262
4126; 262,5
4127; 263
4128; 263,5
4129; 264
4130; 264,5
4131; 265
4132; 265,5
4133; 266
4134; 266,5
4135; 267
4136; 267,5
4137; 268
4138; 268,5
4139; 269
4140; 269,5
4141; 270
4142; 270,5
4143; 271
4144; 271,5
4145; 272
4146; 272,5
4147; 273
4148; 273,5
4149; 274
4150; 274,5
4151; 275
4152; 275,5
4153; 276
4154; 276,5
4155; 277
4156; 277,5
4157; 278
4158; 278,5
4159; 279
4160; 279,5
4161; 280
4162; 280,5
4163; 281
4164; 281,5
4165; 282
4166; 282,5
4167; 283
4168; 283,5
4169; 284
4170; 284,5
4171; 285
4172; 285,5
4173; 286
4174; 286,5
4175; 287
4176; 287,5
4177; 288
4178; 288,5
4179; 289
4180; 289,5
4181; 290
4182; 290,5
4183; 291
4184; 291,5
4185; 292
4186; 292,5
4187; 293
4188; 293,5
4189; 294
4190; 294,5
4191; 295
4192; 295,5
4193; 296
4194; 296,5
4195; 297
4196; 297,5
4197; 298
4198; 298,5
4199; 299
4200; 299,5
4201; 300
4202; 300,5
4203; 301
4204; 301,5
4205; 302
4206; 302,5
4207; 303
4208; 303,5
4209; 304
4210; 304,5
4211; 305
4212; 305,5
4213; 306
4214; 306,5
4215; 307
4216; 307,5
4217; 308
4218; 308,5
4219; 309
4220; 309,5
4221; 310
4222; 310,5
4223; 311
4224; 311,5
4225; 312
4226; 312,5
4227; 313
4228; 313,5
4229; 314
4230; 314,5
4231; 315
4232; 315,5
4233; 316
4234; 316,5
4235; 317
4236; 317,5
4237; 318
4238; 318,5
4239; 319
4240; 319,5
4241; 320
4242; 320,5
4243; 321
4244; 321,5
4245; 322
4246; 322,5
4247; 323
4248; 323,5
4249; 324
4250; 324,5
4251; 325
4252; 325,5
4253; 326
4254; 326,5
4255; 327
4256; 327,5
4257; 328
4258; 328,5
4259; 329
4260; 329,5
4261; 330
4262; 330,5
4263; 331
4264; 331,5
4265; 332
4266; 332,5
4267; 333
4268; 333,5
4269; 334
4270; 334,5
4271; 335
4272; 335,5
4273; 336
4274; 336,5
4275; 337
4276; 337,5
4277; 338
4278; 338,5
4279; 339
4280; 339,5
4281; 340
4282; 340,5
4283; 341
4284; 341,5
4285; 342
4286; 342,5
4287; 343
4288; 343,5
4289; 344
4290; 344,5
4291; 345
4292; 345,5
4293; 346
4294; 346,5
4295; 347
4296; 347,5
4297; 348
4298; 348,5
4299; 349
4300; 349,5
4301; 350
4302; 350,5
4303; 351
4304; 351,5
4305; 352
4306; 352,5
4307; 353
4308; 353,5
4309; 354
4310; 354,5
4311; 355
4312; 355,5
4313; 356
4314; 356,5
4315; 357
4316; 357,5
4317; 358
4318; 358,5
4319; 359
4320; 359,5
4321; 360
4322; 360,5
4323; 361
4324; 361,5
4325; 362
4326; 362,5
4327; 363
4328; 363,5
4329; 364
4330; 364,5
4331; 365
4332; 365,5
4333; 366
4334; 366,5
4335; 367
4336; 367,5
4337; 368
4338; 368,5
4339; 369
4340; 369,5
4341; 370
4342; 370,5
4343; 371
4344; 371,5
4345; 372
4346; 372,5
4347; 373
4348; 373,5
4349; 374
4350; 374,5
4351; 375
4352; 375,5
4353; 376
4354; 376,5
4355; 377
4356; 377,5
4357; 378
4358; 378,5
4359; 379
4360; 379,5
4361; 380
4362; 380,5
4363; 381
4364; 381,5
4365; 382
4366; 382,5
4367; 383
4368; 383,5
4369; 384
4370; 384,5
4371; 385
4372; 385,5
4373; 386
4374; 386,5
4375; 387
4376; 387,5
4377; 388
4378; 388,5
4379; 389
4380; 389,5
4381; 390
4382; 390,5
4383; 391
4384; 391,5
4385; 392
4386; 392,5
4387; 393
4388; 393,5
4389; 394
4390; 394,5
4391; 395
4392; 395,5
4393; 396
4394; 396,5
4395; 397
4396; 397,5
4397; 398
4398; 398,5
4399; 399
4400; 399,5
4401; 400
4402; 400,5
4403; 401
4404; 401,5
4405; 402
4406; 402,5
4407; 403
4408; 403,5
4409; 404
4410; 404,5
4411; 405
4412; 405,5
4413; 406
4414; 406,5
4415; 407
4416; 407,5
4417; 408
4418; 408,5
4419; 409
4420; 409,5
4421; 410
4422; 410,5
4423; 411
4424; 411,5
4425; 412
4426; 412,5
4427; 413
4428; 413,5
4429; 414
4430; 414,5
4431; 415
4432; 415,5
4433; 416
4434; 416,5
4435; 417
4436; 417,5
4437; 418
4438; 418,5
4439; 419
4440; 419,5
4441; 420
4442; 420,5
4443; 421
4444; 421,5
4445; 422
4446; 422,5
4447; 423
4448; 423,5
4449; 424
4450; 424,5
4451; 425
4452; 425,5
4453; 426
4454; 426,5
4455; 427
4456; 427,5
4457; 428
4458; 428,5
4459; 429
4460; 429,5
4461; 430
4462; 430,5
4463; 431
4464; 431,5
4465; 432
4466; 432,5
4467; 433
4468; 433,5
4469; 434
4470; 434,5
4471; 435
4472; 435,5
4473; 436
4474; 436,5
4475; 437
4476; 437,5
4477; 438
4478; 438,5
4479; 439
4480; 439,5
4481; 440
4482; 440,5
4483; 441
4484; 441,5
4485; 442
4486; 442,5
4487; 443
4488; 443,5
4489; 444
4490; 444,5
4491; 445
4492; 445,5
4493; 446
4494; 446,5
4495; 447
4496; 447,5
4497; 448
4498; 448,5
4499; 449
4500; 449,5
4501; 450
4502; 450,5
4503; 451
4504; 451,5
4505; 452
4506; 452,5
4507; 453
4508; 453,5
4509; 454
4510; 454,5
4511; 455
4512; 455,5
4513; 456
4514; 456,5
4515; 457
4516; 457,5
4517; 458
4518; 458,5
4519; 459
4520; 459,5
4521; 460
4522; 460,5
4523; 461
4524; 461,5
4525; 462
4526; 462,5
4527; 463
4528; 463,5
4529; 464
4530; 464,5
4531; 465
4532; 465,5
4533; 466
4534; 466,5
4535; 467
4536; 467,5
4537; 468
4538; 468,5
4539; 469
4540; 469,5
4541; 470
4542; 470,5
4543; 471
4544; 471,5
4545; 472
4546; 472,5
4547; 473
4548; 473,5
4549; 474
4550; 474,5
4551; 475
4552; 475,5
4553; 476
4554; 476,5
4555; 477
4556; 477,5
4557; 478
4558; 478,5
4559; 479
4560; 479,5
4561; 480
4562; 480,5
4563; 481
4564; 481,5
4565; 482
4566; 482,5
4567; 483
4568; 483,5
4569; 484
4570; 484,5
4571; 485
4572; 485,5
4573; 486
4574; 486,5
4575; 487
4576; 487,5
4577; 488
4578; 488,5
4579; 489
4580; 489,5
4581; 490
4582; 490,5
4583; 491
4584; 491,5
4585; 492
4586; 492,5
4587; 493
4588; 493,5
4589; 494
4590; 494,5
4591; 495
4592; 495,5
4593; 496
4594; 496,5
4595; 497
4596; 497,5
4597; 498
4598; 498,5
4599; 499
4600; 499,5
4601; 500
4602; 500,5
4603; 501
4604; 501,5
4605; 502
4606; 502,5
4607; 503
4608; 503,5
4609; 504
4610; 504,5
4611; 505
4612; 505,5
4613; 506
4614; 506,5
4615; 507
4616; 507,5
4617; 508
4618; 508,5
4619; 509
4620; 509,5
4621; 510
4622; 510,5
4623; 511
4624; 511,5
4625; 512
4626; 512,5
4627; 513
4628; 513,5
4629; 514
4630; 514,5
4631; 515
4632; 515,5
4633; 516
4634; 516,5
4635; 517
4636; 517,5
4637; 518
4638; 518,5
4639; 519
4640; 519,5
4641; 520
4642; 520,5
4643; 521
4644; 521,5
4645; 522
4646; 522,5
4647; 523
4648; 523,5
4649; 524
4650; 524,5
4651; 525
4652; 525,5
4653; 526
4654; 526,5
4655; 527
4656; 527,5
4657; 528
4658; 528,5
4659; 529
4660; 529,5
4661; 530
4662; 530,5
4663; 531
4664; 531,5
4665; 532
4666; 532,5
4667; 533
4668; 533,5
4669; 534
4670; 534,5
4671; 535
4672; 535,5
4673; 536
4674; 536,5
4675; 537
4676; 537,5
4677; 538
4678; 538,5
4679; 539
4680; 539,5
4681; 540
4682; 540,5
4683; 541
4684; 541,5
4685; 542
4686; 542,5
4687; 543
4688; 543,5
4689; 544
4690; 544,5
4691; 545
4692; 545,5
4693; 546
4694; 546,5
4695; 547
4696; 547,5
4697; 548
4698; 548,5
4699; 549
4700; 549,5
4701; 550
4702; 550,5
4703; 551
4704; 551,5
4705; 552
4706; 552,5
4707; 553
4708; 553,5
4709; 554
4710; 554,5
4711; 555
4712; 555,5
4713; 556
4714; 556,5
4715; 557
4716; 557,5
4717; 558
4718; 558,5
4719; 559
4720; 559,5
4721; 560
4722; 560,5
4723; 561
4724; 561,5
4725; 562
4726; 562,5
4727; 563
4728; 563,5
4729; 564
4730; 564,5
4731; 565
4732; 565,5
4733; 566
4734; 566,5
4735; 567
4736; 567,5
4737; 568
4738; 568,5
4739; 569
4740; 569,5
4741; 570
4742; 570,5
4743; 571
4744; 571,5
4745; 572
4746; 572,5
4747; 573
4748; 573,5
4749; 574
4750; 574,5
4751; 575
4752; 575,5
4753; 576
4754; 576,5
4755; 577
4756; 577,5
4757; 578
4758; 578,5
4759; 579
4760; 579,5
4761; 580
4762; 580,5
4763; 581
4764; 581,5
4765; 582
4766; 582,5
4767; 583
4768; 583,5
4769; 584
4770; 584,5
4771; 585
4772; 585,5
4773; 586
4774; 586,5
4775; 587
4776; 587,5
4777; 588
4778; 588,5
4779; 589
4780; 589,5
4781; 590
4782; 590,5
4783; 591
4784; 591,5
4785; 592
4786; 592,5
4787; 593
4788; 593,5
4789; 594
4790; 594,5
4791; 595
4792; 595,5
4793; 596
4794; 596,5
4795; 597
4796; 597,5
4797; 598
4798; 598,5
4799; 599
4800; 599,5
4801; 600
4802; 600,5
4803; 601
4804; 601,5
4805; 602
4806; 602,5
4807; 603
4808; 603,5
4809; 604
4810; 604,5
4811; 605
4812; 605,5
4813; 606
4814; 606,5
4815; 607
4816; 607,5
4817; 608
4818; 608,5
4819; 609
4820; 609,5
4821; 610
4822; 610,5
4823; 611
4824; 611,5
4825; 612
4826; 612,5
4827; 613
4828; 613,5
4829; 614
4830; 614,5
4831; 615
4832; 615,5
4833; 616
4834; 616,5
4835; 617
4836; 617,5
4837; 618
4838; 618,5
4839; 619
4840; 619,5
4841; 620
4842; 620,5
4843; 621
4844; 621,5
4845; 622
4846; 622,5
4847; 623
4848; 623,5
4849; 624
4850; 624,5
4851; 625
4852; 625,5
4853; 626
4854; 626,5
4855; 627
4856; 627,5
4857; 628
4858; 628,5
4859; 629
4860; 629,5
4861; 630
4862; 630,5
4863; 631
4864; 631,5
4865; 632
4866; 632,5
4867; 633
4868; 633,5
4869; 634
4870; 634,5
4871; 635
4872; 635,5
4873; 636
4874; 636,5
4875; 637
4876; 637,5
4877; 638
4878; 638,5
4879; 639
4880; 639,5
4881; 640
4882; 640,5
4883; 641
4884; 641,5
4885; 642
4886; 642,5
4887; 643
4888; 643,5
4889; 644
4890; 644,5
4891; 645
4892; 645,5
4893; 646
4894; 646,5
4895; 647
4896; 647,5
4897; 648
4898; 648,5
4899; 649
4900; 649,5
4901; 650
4902; 650,5
4903; 651
4904; 651,5
4905; 652
4906; 652,5
4907; 653
4908; 653,5
4909; 654
4910; 654,5
4911; 655
4912; 655,5
4913; 656
4914; 656,5
4915; 657
4916; 657,5
4917; 658
4918; 658,5
4919; 659
4920; 659,5
4921; 660
4922; 660,5
4923; 661
4924; 661,5
4925; 662
4926; 662,5
4927; 663
4928; 663,5
4929; 664
4930; 664,5
4931; 665
4932; 665,5
4933; 666
4934; 666,5
4935; 667
4936; 667,5
4937; 668
4938; 668,5
4939; 669
4940; 669,5
4941; 670
4942; 670,5
4943; 671
4944; 671,5
4945; 672
4946; 672,5
4947; 673
4948; 673,5
4949; 674
4950; 674,5
4951; 675
4952; 675,5
4953; 676
4954; 676,5
4955; 677
4956; 677,5
4957; 678
4958; 678,5
4959; 679
4960; 679,5
4961; 680
4962; 680,5
4963; 681
4964; 681,5
4965; 682
4966; 682,5
4967; 683
4968; 683,5
4969; 684
4970; 684,5
4971; 685
4972; 685,5
4973; 686
4974; 686,5
4975; 687
4976; 687,5
4977; 688
4978; 688,5
4979; 689
4980; 689,5
4981; 690
4982; 690,5
4983; 691
4984; 691,5
4985; 692
4986; 692,5
4987; 693
4988; 693,5
4989; 694
4990; 694,5
4991; 695
4992; 695,5
4993; 696
4994; 696,5
4995; 697
4996; 697,5
4997; 698
4998; 698,5
4999; 699
5000; 699,5
5001; 700
5002; 700,5
5003; 701
5004; 701,5
5005; 702
5006; 702,5
5007; 703
5008; 703,5
5009; 704
5010; 704,5
5011; 705
5012; 705,5
5013; 706
5014; 706,5
5015; 707
5016; 707,5
5017; 708
5018; 708,5
5019; 709
5020; 709,5
5021; 710
5022; 710,5
5023; 711
5024; 711,5
5025; 712
5026; 712,5
5027; 713
5028; 713,5
5029; 714
5030; 714,5
5031; 715
5032; 715,5
5033; 716
5034; 716,5
5035; 717
5036; 717,5
5037; 718
5038; 718,5
5039; 719
5040; 719,5
5041; 720
5042; 720,5
5043; 721
5044; 721,5
5045; 722
5046; 722,5
5047; 723
5048; 723,5
5049; 724
5050; 724,5
5051; 725
5052; 725,5
5053; 726
5054; 726,5
5055; 727
5056; 727,5
5057; 728
5058; 728,5
5059; 729
5060; 729,5
5061; 730
5062; 730,5
5063; 731
5064; 731,5
5065; 732
5066; 732,5
5067; 733
5068; 733,5
5069; 734
5070; 734,5
5071; 735
5072; 735,5
5073; 736
5074; 736,5
5075; 737
5076; 737,5
5077; 738
5078; 738,5
5079; 739
5080; 739,5
5081; 740
5082; 740,5
5083; 741
5084; 741,5
5085; 742
5086; 742,5
5087; 743
5088; 743,5
5089; 744
5090; 744,5
5091; 745
5092; 745,5
5093; 746
5094; 746,5
5095; 747
5096; 747,5
5097; 748
5098; 748,5
5099; 749
5100; 749,5
5101; 750
5102; 750,5
5103; 751
5104; 751,5
5105; 752
5106; 752,5
5107; 753
5108; 753,5
5109; 754
5110; 754,5
5111; 755
5112; 755,5
5113; 756
5114; 756,5
5115; 757
5116; 757,5
5117; 758
5118; 758,5
5119; 759
5120; 759,5
5121; 760
5122; 760,5
5123; 761
5124; 761,5
5125; 762
5126; 762,5
5127; 763
5128; 763,5
5129; 764
5130; 764,5
5131; 765
5132; 765,5
5133; 766
5134; 766,5
5135; 767
5136; 767,5
5137; 768
5138; 768,5
5139; 769
5140; 769,5
5141; 770
5142; 770,5
5143; 771
5144; 771,5
5145; 772
5146; 772,5
5147; 773
5148; 773,5
5149; 774
5150; 774,5
5151; 775
5152; 775,5
5153; 776
5154; 776,5
5155; 777
5156; 777,5
5157; 778
5158; 778,5
5159; 779
5160; 779,5
5161; 780
5162; 780,5
5163; 781
5164; 781,5
5165; 782
5166; 782,5
5167; 783
5168; 783,5
5169; 784
5170; 784,5
5171; 785
5172; 785,5
5173; 786
5174; 786,5
5175; 787
5176; 787,5
5177; 788
5178; 788,5
5179; 789
5180; 789,5
5181; 790
5182; 790,5
5183; 791
5184; 791,5
5185; 792
5186; 792,5
5187; 793
5188; 793,5
5189; 794
5190; 794,5
5191; 795
5192; 795,5
5193; 796
5194; 796,5
5195; 797
5196; 797,5
5197; 798
5198; 798,5
5199; 799
5200; 799,5
5201; 800
5202; 800,5
5203; 801
5204; 801,5
5205; 802
5206; 802,5
5207; 803
5208; 803,5
5209; 804
5210; 804,5
5211; 805
5212; 805,5
5213; 806
5214; 806,5
5215; 807
5216; 807,5
5217; 808
5218; 808,5
5219; 809
5220; 809,5
5221; 810
5222; 810,5
5223; 811
5224; 811,5
5225; 812
5226; 812,5
5227; 813
5228; 813,5
5229; 814
5230; 814,5
5231; 815
5232; 815,5
5233; 816
5234; 816,5
5235; 817
5236; 817,5
5237; 818
5238; 818,5
5239; 819
5240; 819,5
5241; 820
5242; 820,5
5243; 821
5244; 821,5
5245; 822
5246; 822,5
5247; 823
5248; 823,5
5249; 824
5250; 824,5
5251; 825
5252; 825,5
5253; 826
5254; 826,5
5255; 827
5256; 827,5
5257; 828
5258; 828,5
5259; 829
5260; 829,5
5261; 830
5262; 830,5
5263; 831
5264; 831,5
5265; 832
5266; 832,5
5267; 833
5268; 833,5
5269; 834
5270; 834,5
5271; 835
5272; 835,5
5273; 836
5274; 836,5
5275; 837
5276; 837,5
5277; 838
5278; 838,5
5279; 839
5280; 839,5
5281; 840
5282; 840,5
5283; 841
5284; 841,5
5285; 842
5286; 842,5
5287; 843
5288; 843,5
5289; 844
5290; 844,5
5291; 845
5292; 845,5
5293; 846
5294; 846,5
5295; 847
5296; 847,5
5297; 848
5298; 848,5
5299; 849
5300; 849,5
5301; 850
5302; 850,5
5303; 851
5304; 851,5
5305; 852
5306; 852,5
5307; 853
5308; 853,5
5309; 854
5310; 854,5
5311; 855
5312; 855,5
5313; 856
5314; 856,5
5315; 857
5316; 857,5
5317; 858
5318; 858,5
5319; 859
5320; 859,5
5321; 860
5322; 860,5
5323; 861
5324; 861,5
5325; 862
5326; 862,5
5327; 863
5328; 863,5
5329; 864
5330; 864,5
5331; 865
5332; 865,5
5333; 866
5334; 866,5
5335; 867
5336; 867,5
5337; 868
5338; 868,5
5339; 869
5340; 869,5
5341; 870
5342; 870,5
5343; 871
5344; 871,5
5345; 872
5346; 872,5
5347; 873
5348; 873,5
5349; 874
5350; 874,5
5351; 875
5352; 875,5
5353; 876
5354; 876,5
5355; 877
5356; 877,5
5357; 878
5358; 878,5
5359; 879
5360; 879,5
5361; 880
5362; 880,5
5363; 881
5364; 881,5
5365; 882
5366; 882,5
5367; 883
5368; 883,5
5369; 884
5370; 884,5
5371; 885
5372; 885,5
5373; 886
5374; 886,5
5375; 887
5376; 887,5
5377; 888
5378; 888,5
5379; 889
5380; 889,5
5381; 890
5382; 890,5
5383; 891
5384; 891,5
5385; 892
5386; 892,5
5387; 893
5388; 893,5
5389; 894
5390; 894,5
5391; 895
5392; 895,5
5393; 896
5394; 896,5
5395; 897
5396; 897,5
5397; 898
5398; 898,5
5399; 899
5400; 899,5
5401; 900
5402; 900,5
5403; 901
5404; 901,5
5405; 902
5406; 902,5
5407; 903
5408; 903,5
5409; 904
5410; 904,5
5411; 905
5412; 905,5
5413; 906
5414; 906,5
5415; 907
5416; 907,5
5417; 908
5418; 908,5
5419; 909
5420; 909,5
5421; 910
5422; 910,5
5423; 911
5424; 911,5
5425; 912
5426; 912,5
5427; 913
5428; 913,5
5429; 914
5430; 914,5
5431; 915
5432; 915,5
5433; 916
5434; 916,5
5435; 917
5436; 917,5
5437; 918
5438; 918,5
5439; 919
5440; 919,5
5441; 920
5442; 920,5
5443; 921
5444; 921,5
5445; 922
5446; 922,5
5447; 923
5448; 923,5
5449; 924
5450; 924,5
5451; 925
5452; 925,5
5453; 926
5454; 926,5
5455; 927
5456; 927,5
5457; 928
5458; 928,5
5459; 929
5460; 929,5
5461; 930
5462; 930,5
5463; 931
5464; 931,5
5465; 932
5466; 932,5
5467; 933
5468; 933,5
5469; 934
5470; 934,5
5471; 935
5472; 935,5
5473; 936
5474; 936,5
5475; 937
5476; 937,5
5477; 938
5478; 938,5
5479; 939
5480; 939,5
5481; 940
5482; 940,5
5483; 941
5484; 941,5
5485; 942
5486; 942,5
5487; 943
5488; 943,5
5489; 944
5490; 944,5
5491; 945
5492; 945,5
5493; 946
5494; 946,5
5495; 947
5496; 947,5
5497; 948
5498; 948,5
5499; 949
5500; 949,5
5501; 950
5502; 950,5
5503; 951
5504; 951,5
5505; 952
5506; 952,5
5507; 953
5508; 953,5
5509; 954
5510; 954,5
5511; 955
5512; 955,5
5513; 956
5514; 956,5
5515; 957
5516; 957,5
5517; 958
5518; 958,5
5519; 959
5520; 959,5
5521; 960
5522; 960,5
5523; 961
5524; 961,5
5525; 962
5526; 962,5
5527; 963
5528; 963,5
5529; 964
5530; 964,5
5531; 965
5532; 965,5
5533; 966
5534; 966,5
5535; 967
5536; 967,5
5537; 968
5538; 968,5
5539; 969
5540; 969,5
5541; 970
5542; 970,5
5543; 971
5544; 971,5
5545; 972
5546; 972,5
5547; 973
5548; 973,5
5549; 974
5550; 974,5
5551; 975
5552; 975,5
5553; 976
5554; 976,5
5555; 977
5556; 977,5
5557; 978
5558; 978,5
5559; 979
5560; 979,5
5561; 980
5562; 980,5
5563; 981
5564; 981,5
5565; 982
5566; 982,5
5567; 983
5568; 983,5
5569; 984
5570; 984,5
5571; 985
5572; 985,5
5573; 986
5574; 986,5
5575; 987
5576; 987,5
5577; 988
5578; 988,5
5579; 989
5580; 989,5
5581; 990
5582; 990,5
5583; 991
5584; 991,5
5585; 992
5586; 992,5
5587; 993
5588; 993,5
5589; 994
5590; 994,5
5591; 995
5592; 995,5
5593; 996
5594; 996,5
5595; 997
5596; 997,5
5597; 998
5598; 998,5
5599; 999
5600; 999,5
