 3,50164554200952
682; -2,27068530409209
 0,141713565172452
683; 0,949556371051998
 -0,661546865408099
684; 0,484262063913769
 0,915546851502366
685; -2,85201722648932
 -3,11018112188184
686; -0,133725884687976
 -1,24823799116961
687; 0,232155311541395
 1,31965720836595
688; 1,34766729015484
 0,359410708413364
689; 1,07607558560817
 1,19915974300717
690; 0,199438446438679
 0,355828330797364
691; -0,655567321124857
 1,60680377444972
692; -2,09040742290116
 2,36482879813623
693; -1,13983530236841
 0,469073226795445
694; 1,39380379802653
 -1,52279617949526
695; -2,70494951917981
 2,86836344551543
696; 0,866288734132624
 -0,895076174827842
697; -1,78002154377183
 0,523140915035543
698; 1,62071728435109
 -0,0753144384559198
699; -0,302830505092839
 -0,286127064976239
700; 1,49624368454479
 0,18539415484825
701; 1,34037155440002
 0,353630432144878
702; 0,568834448506777
 3,92558900215136
703; 1,7173119221904
 -0,514511238566217
704; 1,0414574239258
 -2,11873868981457
705; 1,56556960874903
 -3,84835201601929
706; 2,13789683331125
 -1,66242819403807
707; -3,87700704649582
 0,901568445157821
708; 0,281173936479488
 -0,110016971371462
709; -4,72909103727623
 -0,390060377186149
710; 2,08657960085387
 0,19713702171766
711; 3,92389960784866
 5,83565997979187
712; 2,45134495744821
 4,76670631375177
713; 0,759128869410449
 -0,324061392906074
714; -3,13552001114996
 -2,63759860512808
715; 1,04023771238701
 -3,86956638400537
716; -1,37010852516609
 -1,03498039650478
717; -1,13984277675513
 1,25139195489161
718; -5,80376830635206
 0,598131164486225
719; -1,62631250295816
 2,54820461426711
720; 0,582892697153643
 -2,78561893754106
721; 6,90444171622741
 -2,03989549354243
722; 4,26001658446299
 -0,234010255046643
723; -1,1209128467072
 -0,577232904538074
724; -0,45444198875715
 -1,1588969482016
725; -3,78263613909143
 -1,32829817099838
726; 0,289886667840533
 3,11982268533427
727; 2,06410206700519
 -4,2115229821268
728; -1,09702746679561
 2,23165932647841
729; 4,19092313666163
 -2,13575170472362
730; -2,94134708472841
 -0,217105945781678
731; 1,13610312176904
 -4,88376066113842
732; 2,2018278299778
 -4,00573538898102
733; -2,87001994589046
 3,42854081284047
734; 0,490627746115454
 -0,758842244557799
735; -2,51507649029858
 3,23574885095117
736; 2,2837273343244
 -1,06254673141847
737; -1,72700159540244
 -1,7891380417918
738; 0,953295104739859
 -3,24982864996732
739; -1,47743565863608
 0,461666351811707
740; 1,82936635325023
 1,25209633716013
741; -1,91605025192197
 0,0596825620166809
742; 0,628439144411666
 -0,224328054237252
743; -1,46597355461763
 1,53088666228744
744; 1,00737631135215
 -0,330963057262123
745; -0,459151613344626
 0,911575752811807
746; -0,415247537536765
 -1,94081073935559
747; 1,27664567314691
 5,01481393380471
748; 0,64560888645566
 0,431455403514069
749; 0,0796562814285176
 0,381561846260456
750; -1,04920373970926
 0,554935350969974
751; -4,78439263871291
 0,00272177556147962
752; 1,76768040639889
 1,80656104820556
753; -0,871817128087158
 -3,83068395518525
754; 6,34611656021024
 -4,85054808931614
755; -0,183143813042838
 -3,15476338701389
756; 0,612671076110201
 2,01047340667325
757; -4,61653809072422
 4,96044661225277
758; 2,06034638748974
 1,41157707447324
759; -1,21537460283783
 1,72342652929871
760; -1,45552074381992
 -2,2910835108929
761; -0,711513593760067
 -1,19415957188349
762; 0,585687354627559
 1,0626103584259
763; -2,16856053246084
 -2,80851792969217
764; 0,313625481947531
 -1,02246529943027
765; -2,71426913144968
 -0,498837351214216
766; 0,569172648660794
 0,257566021923478
767; 3,50694215444922
 2,05373186463427
768; -0,105319229444864
 -0,229596667536998
769; 0,404915873882282
 -0,106268579373833
770; -1,3489092658272
 3,14963669940771
771; -3,54152690111068
 1,05647852129179
772; 1,30537001482826
 -0,865080201054038
773; -1,75221217532019
 -0,57540988727842
774; -0,791852843280076
 -1,16849037931367
775; -1,16194319954155
 -1,30295092332156
776; 0,0225957279093228
 2,18900726196801
777; -0,243837065449199
 1,37130800584177
778; -0,853336475730404
 1,79173208048261
779; 2,85661175301484
 -0,680400757683861
780; 0,391585718243209
 1,7927413351673
781; 1,52234036238756
 0,87049194245878
782; 0,593550724610119
 0,772975453240375
783; 3,020713845393
 -2,86706234694446
784; 1,4179507180889
 -1,19000464795449
785; -0,0899729496386074
 1,51173795107551
786; -1,88381569277522
 -0,525459710799092
787; -2,57160904902077
 2,33518940616769
788; -1,82127907415293
 -0,658651248551118
789; 1,88567576994458
 1,36190907256093
790; 1,80739742449358
 4,40322883699971
791; 1,57591261466383
 0,981041012365778
792; -0,225350682840447
 -0,460193328798525
793; 2,56843709356733
 -5,34893589149855
794; 1,91491815685734
 0,270496823990835
795; 0,847750014017912
 -1,90231572934288
796; -4,60929993708044
 -1,46904209912386
797; -2,97578356631322
 0,924404955900262
798; -0,888414737802595
 -0,743742284484718
799; 2,30963050014232
 0,0980274446229478
800; 5,233995154472
 0,817380606079554
801; -1,73450205597324
 -0,172054622370248
802; 1,28305688501868
 -1,07638237434615
803; -1,11399257442059
 -2,01941900218846
804; 1,29278011636493
 -2,20796892773784
805; -0,0631795346267547
 2,07979535830663
806; -2,54543904541982
 2,76846995789314
807; 0,146619070777934
 3,72058671604679
808; -0,976366168249538
 -0,105040191710387
809; 0,190565687895276
 -1,71112994818089
810; 2,43255933509551
 -5,17323678745838
811; 0,0380777516192717
 1,8271198949616
812; -2,14873005590197
 -3,17104118993836
813; -1,81048112513118
 0,886693977523056
814; -1,80230805295555
 -2,78762412922431
815; 0,923386714984388
 1,43842810582883
816; 4,19667278267746
 2,1811296979399
817; 0,900045308647314
 -0,426862697362077
818; 0,729110832484902
 2,63803939449666
819; -1,53951674283129
 -6,14914061457771
820; -3,32005361841934
 -0,518145689032232
821; 1,82435609257798
 -0,913781512286943
822; -1,48790682203263
 0,981385418834019
823; 1,35373479799569
 0,0209120020050717
824; -0,0803860454874831
 -2,04629679146593
825; 0,346862427808352
 2,24653168871953
826; 0,752183632824698
 -0,391122183487564
827; 0,55118148346196
 -1,83715675016746
828; 0,543332710926507
 3,28748442102123
829; -3,48664648964244
 -0,642781703690464
830; -0,47504485163777
 3,48972942904573
831; -1,51909188477248
 -1,12637585832427
832; 2,01613937545098
 -0,293064379233499
833; 0,83120654283572
 -1,6848403491015
834; -2,41654080494834
 0,472627508645623
835; 2,92560245355623
 1,03716122054512
836; -1,54190093023647
 1,04433893336404
837; 2,64629800850556
 -0,322643505179102
838; -2,77234824417266
 1,93903014803908
839; 2,36609622645374
 2,37843913678818
840; -1,75336805945556
 2,31444563409394
841; 0,986900923440381
 -2,33503099695953
842; -0,500619215834624
 0,589057995900078
843; -0,457250272931279
 -0,499055909803834
844; -1,0118240832217
 -0,470366545524419
845; -0,10370037236661
 0,0287621236359854
846; -3,98125898161552
 1,71947279397489
847; 0,821522198201187
 -1,72594905515976
848; 2,0309662500794
 0,803308929836514
849; 3,83879427393628
 -2,73090053315747
850; 3,3794786411332
 -1,28090305420188
851; -1,25320356696722
 1,28684704080073
852; -6,14601044841226
 1,81192220182341
853; -1,71854760338371
 2,34434699989942
854; -1,08932195989309
 0,457411116211751
855; -0,352044101501524
 -1,78838987173584
856; -2,75106790689073
 -0,769612175001713
857; 0,29612073969519
 -0,0718759550734338
858; 1,8088212486546
 1,85066989756802
859; 4,11774242469871
 2,45960857688344
860; -0,8730552436986
 0,201000027110204
861; 0,167609219439252
 -1,1201495260867
862; -0,625488285778111
 -0,349523185792459
863; -3,60535053632193
 4,62714268891176
864; 4,13775947412945
 -4,5349484725714
865; -1,49509755496506
 -0,650916571491622
866; -0,692407341482949
 -0,322186308932132
867; 0,564996307249399
 -1,45354770959817
868; 3,44652914051348
 1,7082910230005
869; 2,11391623484963
 0,733775848728776
870; 0,36574032663452
 0,00957344793197312
871; 1,78280923370209
 -2,59107725177763
872; 3,28175061280021
 -2,14643238586966
873; 2,8430562854306
 0,0964333610115524
874; -1,1727838936699
 -1,32020623343559
875; -2,46938425319377
 -0,947963401378418
876; -1,34687643222515
 -1,42164001437633
877; 0,488392732747236
 1,86332279336397
878; 2,68070414378417
 -0,762691700438008
879; 1,40227546896957
 1,57813862661093
880; 1,14574443154925
 -0,208526641982174
881; -1,47803671125126
 -0,870037796630396
882; 1,16311654121892
 -3,27976175004212
883; 1,0629939286254
 -0,687845041759934
884; -3,37943739421011
 2,12616618491316
885; -1,3087047878164
 -0,509384568581464
886; -1,11934586063162
 2,99017992519759
887; 0,854618890741825
 -2,37059343058748
888; 0,912210754728158
 -2,04944129649349
889; 1,76396803971202
 1,15422399419104
890; -0,674732316536603
 -1,62859884507653
891; -2,16891823212933
 -3,63507849552607
892; -1,83756247771963
 -2,22709389828021
893; -0,602858247486975
 -1,82659700687385
894; 2,70486031107291
 4,41734682202705
895; -0,157035977519447
 0,241417527689289
896; 2,13578306526136
 2,64129558037769
897; -1,27091714263229
 -2,10173715996364
898; -0,271803099603203
 -1,82870286302917
899; 1,99253113811512
 -0,997645339768862
900; -1,26845341084018
 0,635641622018648
901; -3,50730221959286
 3,03809322999799
902; -2,64304083001054
 -0,635899600895637
903; 0,309942288776678
 0,807284244674162
904; 0,136181286796722
 -0,519176219582364
905; 2,68961314735224
 -1,39211632354565
906; 0,825690972030878
 -0,606726951252662
907; -1,47224985285239
 -0,258607302080145
908; 1,543179565692
 -0,160492206277472
909; -2,0045362499443
 -0,475822944241158
910; 0,844822548358398
 1,06699570772063
911; 1,11096602498934
 1,22918110514267
912; -3,1365414224422
 1,00133299331004
913; 2,91504613801584
 0,155972738498887
914; -2,92380823058491
 -2,25321548780893
915; 1,42561779695961
 -1,52983980345812
916; -0,72684161357198
 -0,784864241833409
917; 0,188657927500519
 4,8397459692522
918; 3,58151870470127
 -0,564549285412213
919; -2,42887984581879
 0,872826971751636
920; 1,37346148700019
 0,184216543698424
921; -3,19707820461589
 2,72421270994412
922; 0,512934032489745
 0,241753404673487
923; -1,0345358536377
 0,201560490486153
924; -1,01885886591061
 -1,0129081023792
925; -1,71215251380201
 0,876534515861747
926; -0,104187001781791
 -0,516756364779755
927; 2,74373151156721
 1,76119030654517
928; 2,59074107365058
 -1,24699092981814
929; 0,147729079308831
 2,11520858955505
930; -0,230556572177664
 -3,62447146978492
931; 0,0592735428233624
 1,11361525036812
932; 0,110545747795278
 -1,83472465947604
933; -1,65309179211732
 1,57811077659764
934; -1,69264846876198
 3,22347337217797
935; -3,4465007109126
 2,4125288445513
936; 2,04548778053939
 -1,78754826818118
937; 1,88283364541798
 -0,751572194498844
938; 1,82803353202927
 -1,14424706234451
939; -0,883399312125652
 -1,23088183699994
940; 0,0671471266033202
 -0,595853468643656
941; -1,1339573451954
 -0,437848661006123
942; 0,796350530096755
 -0,816346683257914
943; -0,935705168409953
 0,755575963825203
944; -0,0509596970421314
 0,589183875744404
945; -0,45636686122044
 0,209569207564503
946; 0,9363420873428
 0,580167626037356
947; -1,98312569242815
 2,35211215036131
948; -0,990230568602516
 1,65948802208705
949; 0,26889872288513
 -0,411157217218762
950; 2,88717256562311
 -4,12107851899252
951; 3,06981977540297
 -2,82531538461602
952; -0,421555881653425
 -0,201629532722419
953; 0,17420902747643
 0,940334720576014
954; 1,17724217005444
 1,17220362683298
955; -0,360293649430551
 1,52746091576254
956; 1,43587676411486
 -1,2880417487649
957; -1,22817215453356
 1,12811086850175
958; -0,171316637864794
 2,06464356463869
959; -0,505807866878798
 -2,09177373286353
960; 2,24777973215567
 -2,96301289002044
961; 2,22349634536042
 -4,51270960722762
962; -1,3058540192947
 2,03387490470456
963; -0,466413504320967
 0,751736996931087
964; -0,45525716395771
 1,70396683308677
965; 0,145581473117308
 -0,322600279676819
966; -0,325812352514944
 -0,777341092761849
967; -0,0762263974513273
 1,84464278251719
968; 0,521690854906586
 -0,385414456628464
969; -0,408036332535335
 0,485734235860156
970; -2,07796074934591
 -3,33402859816753
971; -0,964477258237646
 -2,20308630697323
972; -0,0769529846479375
 1,44262827887399
973; -1,82549012714625
 2,40609560269446
974; 0,809274015019617
 1,14242880819273
975; 0,0450667141381467
 1,11850584824864
976; 0,517429343133723
 -2,41924589887092
977; 2,20235402659047
 -0,987127334384635
978; -1,43349702497548
 -0,0300017371874939
979; 0,173051885820843
 0,279050003619218
980; -5,96408814572756
 -1,89723339532815
981; -0,111944109291589
 1,81467213661668
982; 1,16895363930605
 -0,641513525050867
983; 2,76226415104232
 0,49605375839435
984; 1,58733402451636
 1,03867744390617
985; -1,53295184807437
 -0,876419466417119
986; 1,89026884601982
 -2,4101471845302
987; -1,56252384155301
 -2,53042687789551
988; 0,902289534927655
 -0,576112202553532
989; 0,623254938328089
 3,93119552184171
990; -2,8909163765061
 3,02700701545614
991; 1,04676970866607
 1,49230409218705
992; 0,65455753611011
 -0,356923429087213
993; 0,481279492377537
 -0,916421369248819
994; 1,80354562746842
 -0,676501868285191
995; -1,24458368703509
 1,34009107794219
996; -0,977358908844269
 0,299950288910933
997; -2,69105396049735
 1,24058120349319
998; 1,46852667518946
 -1,7342044782533
999; 1,02305705028704
 0,441331534121603
1000; 2,41631963798352
 1,13883075411321
1001; -0,113328402729461
 -1,55671410327029
1002; -0,646575412965922
 1,82619320102961
1003; -0,821176810029464
 -0,195158310965969
1004; -1,89858040926127
 2,71418709885112
1005; 2,17311569796091
 -1,41877666979515
1006; 0,72627242021311
 0,965067920475009
1007; 1,65516827476082
 -0,514168233981748
1008; -0,596134229176669
 -0,627733829202333
1009; 0,132678991816156
 -0,892189056906303
1010; 2,22418012415641
 -1,18682474119641
1011; -2,75678735737521
 0,608430394047711
1012; 0,558985696008836
 5,62490061261397
1013; -3,40094733196395
 2,93903692956318
1014; 1,23002437673905
 1,67166388575455
1015; -0,505042367463119
 -2,82238061806504
1016; -1,00715644416194
 2,73113009087945
1017; 1,54377833708409
 -0,622733735648962
1018; -0,640870304661245
 -1,70145517852514
1019; 3,21137191110846
 -4,72369418521316
1020; 0,78440906580262
 -2,8727520776399
1021; -0,560730008151988
 0,777953714647425
1022; -0,831506775179391
 2,48615177638345
1023; -0,330867873131263
 2,20563524794301
1024; 0,201051773474365
 0,38004857455274
1025; 1,94059951241588
 -2,07023363993035
1026; 0,29708934534189
 0,258089227207283
1027; 0,475873076317493
 -0,547032922103265
1028; -0,369929666051612
 -0,0148329789168072
1029; 2,09256699996881
 -1,6524008324763
1030; -1,21033267575229
 1,75950067702768
1031; -0,237478336635187
 -2,17208425217507
1032; 0,762736807365036
 0,370285053271243
1033; 0,843818980270354
 -1,40242483618509
1034; -0,0322754825317769
 -0,952007908606084
1035; 0,304454107904968
 0,235073570411801
1036; -0,646317395659181
 1,75100641450374
1037; 0,848283920644241
 0,141665098685243
1038; -0,226293704928466
 -0,591357604450771
1039; 0,81458411028852
 -2,09476094294412
1040; 0,39965916016051
 0,0460248682955386
1041; 0,0835415110036634
 -0,736778559033334
1042; -1,69782775499742
 -1,29363936611028
1043; -0,00669784858051903
 -1,17363048604271
1044; 0,0356983093913239
 -0,467102696251516
1045; 2,76145753944943
 0,684263481254416
1046; 2,06183080410117
 -1,13743968676294
1047; 0,466865770617294
 0,87157269111519
1048; -1,32144680432869
 -1,12858627149581
1049; -0,527387122635494
 -0,597063376488833
1050; 0,882809046855061
 1,97965186974315
1051; -1,33657253250561
 -0,727843622093493
1052; -0,60340649269169
 -0,497642465619749
1053; -1,75049101175795
 -1,06645392869288
1054; -0,111580361833766
 0,164616372612412
1055; 3,80381110399053
 -0,797469792570879
1056; 1,38708760820617
 -1,32459769830454
1057; 0,449486522943095
 -0,345135850437185
1058; -3,72235134761715
 2,06315849001771
1059; -2,57568864692126
 0,911504649126334
1060; 0,882738065132958
 0,273862927649949
1061; -1,46958514171668
 0,700027138546145
1062; 0,611904980494501
 1,43802790771555
1063; -2,52594698535764
 -0,103807781184593
1064; 2,66699003759154
 -0,740800628338317
1065; 0,0567668963566551
 -1,90186777279033
1066; 1,54176418418011
 -2,84788740105131
1067; -0,421391733874301
 0,430757967019781
1068; -3,31585679117978
 3,23680690050922
1069; -1,91128114968767
 -0,253048756855426
1070; 1,05287314220204
 1,84988151356616
1071; 2,4917602953541
 -1,1062349927319
1072; 1,78863108844595
 1,1566198264652
1073; 0,0593714943056658
 1,02989746353879
1074; -0,0138794034794169
 -2,7439952051781
1075; -1,76485448576132
 -3,06899152415722
1076; -0,953574199848661
 -1,98398213119941
1077; 0,640679640964962
 1,26183461310134
1078; 1,81335195530564
 4,37915746532073
1079; -0,763809375094538
 -0,595535082089442
1080; -0,266348549977373
 0,685587051611486
1081; 2,35875515235609
 -1,78992720937304
1082; -0,502113451198541
 0,2666793855465
1083; 1,0811329426848
 -0,137277757292855
1084; -0,867491412302299
 1,779378636617
1085; -2,11102461849441
 2,55149279394234
1086; -0,395339878533077
 -0,511075733747084
1087; 1,8510197179027
 0,197790908106519
1088; 1,76518660365391
 -3,05439330341238
1089; 0,64748982329034
 -0,834190011351134
1090; -0,645629377548861
 -0,0999883983018748
1091; -3,16617624550809
 2,03516669418898
1092; -2,35543825194859
 0,440317671914624
1093; 1,97578200852561
 -0,471653637722632
1094; 1,6125559252328
 1,8123999909055
1095; 4,42744053349367
 2,03150250313694
1096; -1,67408702729379
 0,335614459681136
1097; 0,348528548864405
 -2,61194684166597
1098; -2,51479511332382
 -3,86264741830761
1099; -0,0184822820896289
 0,768102765968293
1100; -0,253330383249117
 -0,555645575545198
1101; -0,516736310628687
 2,31086276989571
1102; 0,992418258245809
 -1,73081108408082
1103; -0,36826578379264
 1,31375306563151
1104; 2,04674577726143
 1,64717628646626
1105; 1,10178517272393
 1,38435733343414
1106; -0,0385534282376816
 0,486326037528536
1107; -1,94835971398781
 -1,84379673346161
1108; -1,25803423325221
 0,480681652616906
1109; 0,150424620470222
 -0,268284438175004
1110; -1,88985965697414
 -2,4441309534442
1111; -0,734152407789513
 1,07006180200722
1112; 0,367834799329894
 -2,52926288763923
1113; 1,58263888583006
 1,82615464792376
1114; 2,439288898657
 -3,3290210891798
1115; 1,41226234576816
 0,24197375514659
1116; 0,200575571145993
 -0,302073585392366
1117; -1,82176502729801
 0,554787508532627
1118; -0,643326756876705
 0,728598387763718
1119; 0,0464364860438604
 1,47587554215704
1120; 1,74136960516367
 -1,59961599526588
1121; 0,326486950163331
 -1,42301002224309
1122; -0,898074888513549
 -1,27039686310028
1123; 0,147173583376082
 1,52585683827287
1124; 1,4053240936347
 1,05801220457161
1125; 0,348204417646355
 0,507590195017788
1126; -1,29262369157186
 -0,261302715503267
1127; -1,10923053628596
 -0,713926923924493
1128; 1,04438393412982
 -0,292108476341123
1129; 0,43524657349561
 0,234170522636473
1130; -0,131081504594726
 -0,626712479551433
1131; -2,27169525377054
 0,34330304879356
1132; 0,459635028996606
 0,161169727747889
1133; 0,813120055883439
 0,388063802665004
1134; -0,590854382501577
 -1,18818442425357
1135; 1,14586120234193
 -1,59631950743394
1136; -0,602737417877002
 0,330022055181219
1137; -1,19859155874582
 -0,782625358899777
1138; 0,182199147354063
 -1,53012617898723
1139; 0,0364808462017472
 1,98267779400406
1140; 1,33453487086577
 2,21844225460897
1141; 0,317243778353169
 2,07054128453845
1142; 0,554147271220098
 0,486319054467051
1143; -0,842198143153218
 -1,16765425799081
1144; -1,97331586815798
 -2,0538820993794
1145; 1,61877867055365
 -0,551339571058386
1146; -2,10966433697202
 2,05800562830715
1147; 0,00715544967729531
 -1,85210432504587
1148; -1,97222503163624
 -0,685935912370099
1149; 0,830629833170217
 0,501990185352708
1150; 1,33551914919764
 3,25924306710382
1151; 2,71184726633074
 3,42563130427674
1152; 0,11161790373398
 -1,46102856276939
1153; 0,0365231022351347
 0,105444026961533
1154; -1,86677495314353
 -2,23909418626025
1155; 0,213650036282166
 -0,193237864617652
1156; -0,451030658160947
 2,20379647661799
1157; -1,64535839669034
 0,182242881204689
1158; -0,904057147207765
 -0,763533271498141
1159; 3,104472187287
 0,559476760653435
1160; 1,95592273105218
 1,79722282274381
1161; 2,24883577238207
 0,878352961623543
1162; -0,244123703709203
 -0,157828491036773
1163; -1,34351370657284
 -0,856649220039162
1164; -1,11998026150537
 -1,54579670011693
1165; 0,968547546743639
 1,93573018481088
1166; 0,827821647560548
 -0,929046023147687
1167; -0,20668483020383
 1,76823865222481
1168; -0,299817643444823
 -0,891405798329438
1169; -0,183140627173375
 -1,15373384519578
1170; 1,69557623779354
 -1,7668368411425
1171; -0,380484171403536
 -1,62994433784449
1172; 0,152335423248949
 3,31629408798693
1173; 1,09461359523779
 3,89925635307561
1174; -0,933805654719083
 3,00567703737224
1175; 0,0472804032341152
 -1,29602478802096
1176; 2,47500796661312
 -3,424028904839
1177; 0,523455964212122
 -0,915737131014208
1178; 0,73463324811242
 -0,713109090651645
1179; -3,26446349340126
 2,08056670695259
1180; -2,22350332172868
 -1,51307751345428
1181; -1,3831831424506
 0,556220356868353
1182; 3,60166725283967
 1,08313823050013
1183; 2,80509973083627
 0,79926928669124
1184; 1,92699715001093
 1,71174314936708
1185; -1,34575004082847
 -2,56652584216379
1186; -1,30638261605433
 -0,861643278968833
1187; -0,00704019990938513
 -0,582474427813317
1188; -0,99910935572233
 1,09123153729019
1189; -0,0244167172019719
 1,5365362253274
1190; -0,597803769783497
 0,55195507958379
1191; 0,234539196772446
 0,671387406768662
1192; -0,295631354890579
 -1,96179791845323
1193; 0,911380159471621
 -2,16778910591825
1194; 2,15693719431335
 0,625618200187675
1195; -1,9588972971169
 -1,52424607407484
1196; 1,49428988706438
 1,07959803264315
1197; 0,116581175264432
 -1,7293806226424
1198; 0,639608299287944
 2,65095965465023
1199; -1,13147869400248
 -0,368586144186766
1200; 0,0297203282077332
 2,85880799285259
1201; -0,0515125076675816
 -1,08829152024167
1202; -1,85751191608341
 -1,52913888549105
1203; 0,252622944978286
 -2,15449577642983
1204; -0,340161443629945
 -0,921496161286085
1205; -0,800511887730376
 -0,7874311018723
1206; 1,18603832701542
 -0,280110665914712
1207; 0,410596805013997
 0,522438080144085
1208; 0,623060736557552
 0,171650984510166
1209; -0,579225176297702
 -1,04859624337033
1210; 0,343861816362554
 0,180374486461165
1211; 1,2301024961614
 -1,03668080805665
1212; -0,646201367819832
 -0,416380210070259
1213; -0,690952668381822
 -1,38618208569759
1214; -0,581677100113543
 1,71953636780164
1215; 0,819463011048991
 0,320478361587075
1216; 1,17313648163058
 -0,363834541262027
1217; -0,598050492223803
 -0,847734015944412
1218; -1,13252881439356
 1,59674341616072
1219; 0,629388381210341
 2,40814478954819
1220; 0,118184472230492
 0,812081599609033
1221; -0,548237283162034
 -0,546402521032255
1222; -1,13282218906452
 -1,38897808729066
1223; 0,419427669581756
 -1,08844450561229
1224; 0,392293240711639
 0,631401381850521
1225; -1,98749554192284
 -0,794464718162937
1226; -2,57092185133807
 -1,06494224554268
1227; -0,751284985262083
 -0,198830670926843
1228; 2,55058398860942
 0,425756830484832
1229; 0,536811995184652
 3,36946505428651
1230; 0,695604418120875
 -1,06096339698139
1231; 0,0515744992848712
 0,593196556414529
1232; 0,882936359373201
 -2,44273054565322
1233; 0,218876648704911
 -0,468806924100707
1234; 0,439245372773629
 1,45567279016746
1235; -2,83616720184936
 1,45134715573139
1236; -1,62648885562793
 1,06747995963584
1237; -0,0643562810824594
 0,0391657441445231
1238; 1,97756990082766
 -0,44248251177689
1239; 0,434560548073234
 -0,534376436940848
1240; 0,570866721035127
 0,299185348027525
1241; -0,00692719123650143
 -0,762344296991387
1242; 2,33683263738245
 -1,09862439555097
1243; 0,450493236685236
 1,00559969927763
1244; -0,0559404194658207
 -0,870430600015384
1245; -1,09440577079072
 2,4983147537533
1246; -0,25127810976961
 2,30829323118749
1247; -0,504348406851406
 -1,1387226581201
1248; 2,02384424763758
 -0,916366533201518
1249; -0,544807944727001
 -1,993546042071
1250; -0,714695041177821
 1,23874744537899
1251; 0,149736947261205
 0,156868878621461
1252; 1,66488457934955
 2,10079915023769
1253; 0,559262632760337
 -0,765981668447887
1254; 0,49436945634463
 -0,0762361744607349
1255; 0,828842869164098
 1,08114477967396
1256; 0,365079661050711
 0,348007928228842
1257; -1,03830748711135
 0,306928387304769
1258; -1,45543449639947
 -3,17599891884292
1259; -1,00823740165319
 -1,75768424897423
1260; -0,261561635889579
 1,80093135480936
1261; 0,771956871416829
 0,946969520395283
1262; 1,30009739112184
 3,38504929088302
1263; -0,690066462907213
 -1,80814310205361
1264; 1,53439382858894
 -1,65514216534532
1265; 3,73271512658761
 -2,49447834920728
1266; 0,247582064905956
 0,355504336687586
1267; -2,47974975325094
 1,43824748411341
1268; -3,23285072272368
 1,64681111674838
1269; -1,00093149728076
 1,54783073360696
1270; 0,175582240098475
 -0,60101925545217
1271; 2,39428258125457
 -1,32027053006488
1272; 2,33255228907844
 -1,05855753744033
1273; -1,5246246289411
 -0,719428545015451
1274; -0,304574596137342
 -0,532200672028006
1275; -0,423748143379872
 -2,10067990530254
1276; -0,0756607665323571
 0,562622196299374
1277; 0,669295453201645
 1,86728969102787
1278; -0,856846096164853
 1,64742049719309
1279; 1,79785701598489
 1,16754573889935
1280; -2,07888584867811
 -2,01337081084173
1281; 1,02776416714707
 -0,732562180764362
1282; -1,46293225127222
 -1,96390737367067
1283; -0,335497720734986
 1,82485510197374
1284; -1,15315967899942
 -1,24003710227585
1285; -0,351760588331952
 0,519949516155381
1286; 0,470718413895349
 -0,737672751749061
1287; 0,431990991777711
 -0,449826201718707
1288; 1,24660096623122
 -0,647885478177319
1289; 1,54369496638174
 0,716020026108016
1290; 0,0943424126297124
 0,148549873691159
1291; -1,12206725441846
 -1,69761248795598
1292; -0,786157309365554
 -0,0493581038475175
1293; 0,665250016473093
 1,51134844167048
1294; -1,84102442093535
 0,115544400315062
1295; -0,200240209456554
 2,05950213263142
1296; -1,30524136696678
 -1,52999577779308
1297; 0,598434768577023
 0,649871314032986
1298; 1,03447943704042
 -1,69608605258638
1299; 0,0989121020283994
 0,206683937227756
1300; 0,141466442458315
 -0,799269115740539
1301; -0,133440196486884
 0,491712962951645
1302; 0,85400404472878
 1,13517587261908
1303; -0,470808841158871
 -0,21759754174977
1304; -2,20856588704629
 -0,324866172924954
1305; -1,67872197680191
 -0,200963059785225
1306; 1,62195419103033
 -0,491825171838598
1307; 2,61744020191655
 1,42040537423927
1308; -0,201100058444912
 0,306185068358652
1309; -0,532894995360025
 0,775746175802172
1310; 0,484007350821409
 1,03390260039096
1311; 2,70433239008464
 -0,210175475069242
1312; 0,290314617175561
 0,477547202411181
1313; -2,51628806227826
 0,144856044839331
1314; -2,63917112591294
 1,34729043622252
1315; -1,34359132917574
 -1,09741786344065
1316; 1,30150287445407
 1,53256828325102
1317; 1,50726429953963
 0,123442454200965
1318; -0,213137548272891
 1,56449746313608
1319; -0,260643245787638
 -1,23692497025748
1320; 0,0602143299145119
 -1,53318872922766
1321; 0,49197095468072
 -0,584875198370839
1322; 0,148537736617377
 -1,1458975799672
1323; 0,78573615568653
 0,522525701531181
1324; -0,584089995710431
 2,25292128034498
1325; -0,152572162795741
 -0,669103135212922
1326; 0,766125708518292
 0,956302938695728
1327; 1,1232136714192
 -0,594940585916136
1328; -0,146127378379058
 1,01677849085155
1329; 0,532676391473291
 -0,461788802038677
1330; -0,674682452058965
 -0,624488826198511
1331; -0,552429712134926
 -0,878778290617905
1332; -0,706094200711934
 -0,223211634603158
1333; 2,45143515827472
 0,256863207833893
1334; 1,16547186865881
 -0,516224500508177
1335; 1,07674350456326
 1,14931996206296
1336; -1,88244043036788
 -1,80023038421764
1337; 0,420132538333564
 0,097110640517301
1338; -0,822420705660716
 1,25786572651551
1339; -0,248935740632539
 -0,594773693369007
1340; 0,0164240843735453
 1,57198627382836
1341; -1,31833453483375
 0,396413795305374
1342; 0,195757933422266
 -0,289974933436084
1343; 3,27094495451267
 -1,2127726899348
1344; 0,858010298312583
